date_found,source,tool,article_title,article_url,matched_terms,status,notes
2026-06-15,Mandiant,AnyDesk,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,anydesk; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-15,Mandiant,Atera,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,atera; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-15,Mandiant,Quick Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,quick assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-15,Mandiant,SuperOps,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,superops; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-15,Mandiant,Zoho Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,zoho assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-15,Mandiant,Atera,Welcome to BlackFile: Inside a Vishing Extortion Operation,https://cloud.google.com/blog/topics/threat-intelligence/blackfile-vishing-extortion-operation/,atera; rat,New,
2026-06-15,Mandiant,VNC,"GTIG AI Threat Tracker: Adversaries Leverage AI for Vulnerability Exploitation, Augmented Operations, and Initial Access",https://cloud.google.com/blog/topics/threat-intelligence/ai-vulnerability-exploitation-initial-access/,vnc; rat,New,
2026-06-15,Mandiant,Atera,Snow Flurries: How UNC6692 Employed Social Engineering to Deploy a Custom Malware Suite,https://cloud.google.com/blog/topics/threat-intelligence/unc6692-social-engineering-custom-malware/,atera; remote desktop; rat,New,
2026-06-15,Mandiant,Atera,The German Cyber Criminal Überfall: Shifts in Europe's Data Leak Landscape,https://cloud.google.com/blog/topics/threat-intelligence/europe-data-leak-landscape/,atera; rat,New,
2026-06-15,Mandiant,Atera,vSphere and BRICKSTORM Malware: A Defender's Guide,https://cloud.google.com/blog/topics/threat-intelligence/vsphere-brickstorm-defender-guide/,atera; rat,New,
2026-06-15,Mandiant,RemoteCall,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,remotecall; rat,New,
2026-06-15,Mandiant,RPort,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,rport; rat,New,
2026-06-15,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-15,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-15,Dark Reading,Atera,Anthropic to Open Mythos AI to EU's ENISA,https://www.darkreading.com/cyber-risk/anthropic-mythos-ai-eu-enisa,atera; rat,New,
2026-06-16,BleepingComputer,SimpleHelp,SimpleHelp bug lets hackers create rogue remote support accounts,https://www.bleepingcomputer.com/news/security/simplehelp-bug-lets-hackers-create-rogue-remote-support-accounts/,simplehelp; remote management; remote support,New,
2026-06-16,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-16,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-16,Mandiant,Atera,ShinyHunters Targets Education Sector with Oracle PeopleSoft Exploit,https://cloud.google.com/blog/topics/threat-intelligence/shinyhunters-targets-education-sector-oracle-exploit/,atera; remote management; rat,New,
2026-06-16,Mandiant,MeshCentral,ShinyHunters Targets Education Sector with Oracle PeopleSoft Exploit,https://cloud.google.com/blog/topics/threat-intelligence/shinyhunters-targets-education-sector-oracle-exploit/,meshcentral; remote management; rat,New,
2026-06-16,Mandiant,AnyDesk,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,anydesk; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-16,Mandiant,Atera,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,atera; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-16,Mandiant,Quick Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,quick assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-16,Mandiant,SuperOps,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,superops; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-16,Mandiant,Zoho Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,zoho assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-16,Mandiant,Atera,Welcome to BlackFile: Inside a Vishing Extortion Operation,https://cloud.google.com/blog/topics/threat-intelligence/blackfile-vishing-extortion-operation/,atera; rat,New,
2026-06-16,Mandiant,VNC,"GTIG AI Threat Tracker: Adversaries Leverage AI for Vulnerability Exploitation, Augmented Operations, and Initial Access",https://cloud.google.com/blog/topics/threat-intelligence/ai-vulnerability-exploitation-initial-access/,vnc; rat,New,
2026-06-16,Mandiant,Atera,Snow Flurries: How UNC6692 Employed Social Engineering to Deploy a Custom Malware Suite,https://cloud.google.com/blog/topics/threat-intelligence/unc6692-social-engineering-custom-malware/,atera; remote desktop; rat,New,
2026-06-16,Mandiant,Atera,The German Cyber Criminal Überfall: Shifts in Europe's Data Leak Landscape,https://cloud.google.com/blog/topics/threat-intelligence/europe-data-leak-landscape/,atera; rat,New,
2026-06-16,Mandiant,Atera,vSphere and BRICKSTORM Malware: A Defender's Guide,https://cloud.google.com/blog/topics/threat-intelligence/vsphere-brickstorm-defender-guide/,atera; rat,New,
2026-06-16,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-16,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-16,Dark Reading,Atera,Anthropic to Open Mythos AI to EU's ENISA,https://www.darkreading.com/cyber-risk/anthropic-mythos-ai-eu-enisa,atera; rat,New,
2026-06-16,Help Net Security,SimpleHelp,SimpleHelp RMM flaw could give attackers full access to managed endpoints (CVE-2026-48558),https://www.helpnetsecurity.com/2026/06/16/simplehelp-rmm-cve-2026-48558/,simplehelp; rmm; remote monitoring and management,New,
2026-06-17,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-17,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-17,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-17,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-18,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-18,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-18,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-18,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-18,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-18,Help Net Security,Barracuda,Barracuda introduces AI-powered email security with automated threat response,https://www.helpnetsecurity.com/2026/06/18/barracuda-integrated-email-protection/,barracuda; rat,New,
2026-06-19,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-19,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-19,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-19,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-19,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-20,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-20,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-20,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-20,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-20,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-21,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-21,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-21,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-21,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-21,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-22,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-22,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-22,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-22,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-22,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-23,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-23,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-23,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-23,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-23,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-24,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-24,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-24,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-24,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-24,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-24,Help Net Security,SuperOps,SuperOps and Guardz bundle IT operations and security into one product for MSPs,https://www.helpnetsecurity.com/2026/06/24/superops-guardz-partnership/,superops; rmm; remote monitoring and management; rat,New,
2026-06-25,The Hacker News,Tailscale,Junior Hacker Used Tailscale and OpenSSH to Keep Access After His C2 Went Offline,https://thehackernews.com/2026/06/junior-hacker-used-tailscale-and.html,tailscale,New,
2026-06-25,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-25,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-25,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-25,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-25,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-25,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-26,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-26,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-26,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-26,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-26,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-26,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-26,Help Net Security,Fortra,Mirage2FA phishing kit uses HTML smuggling to steal Microsoft 365 credentials,https://www.helpnetsecurity.com/2026/06/26/mirage2fa-phishing-kit-microsoft-365-html-smuggling/,fortra,New,
2026-06-26,Help Net Security,ZeroTier,ZeroTier Quantum RC2 brings post-quantum security closer to general availability,https://www.helpnetsecurity.com/2026/06/26/zerotier-quantum-rc2/,zerotier,New,
2026-06-27,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-27,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-27,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-27,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-27,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-27,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-27,Help Net Security,Fortra,Mirage2FA phishing kit uses HTML smuggling to steal Microsoft 365 credentials,https://www.helpnetsecurity.com/2026/06/26/mirage2fa-phishing-kit-microsoft-365-html-smuggling/,fortra,New,
2026-06-27,Help Net Security,ZeroTier,ZeroTier Quantum RC2 brings post-quantum security closer to general availability,https://www.helpnetsecurity.com/2026/06/26/zerotier-quantum-rc2/,zerotier,New,
2026-06-28,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-28,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-28,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-28,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-28,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-28,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-28,Help Net Security,Fortra,Mirage2FA phishing kit uses HTML smuggling to steal Microsoft 365 credentials,https://www.helpnetsecurity.com/2026/06/26/mirage2fa-phishing-kit-microsoft-365-html-smuggling/,fortra,New,
2026-06-28,Help Net Security,ZeroTier,ZeroTier Quantum RC2 brings post-quantum security closer to general availability,https://www.helpnetsecurity.com/2026/06/26/zerotier-quantum-rc2/,zerotier,New,
2026-06-29,BleepingComputer,SimpleHelp,Critical SimpleHelp flaw exploited to deploy new stealer malware,https://www.bleepingcomputer.com/news/security/hackers-exploit-critical-simplehelp-flaw-deploy-new-djinn-infostealer-taskweaver-malware/,simplehelp,New,
2026-06-29,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-29,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-29,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-29,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-29,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-29,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-30,BleepingComputer,SimpleHelp,Critical SimpleHelp flaw exploited to deploy new stealer malware,https://www.bleepingcomputer.com/news/security/hackers-exploit-critical-simplehelp-flaw-deploy-new-djinn-infostealer-taskweaver-malware/,simplehelp,New,
2026-06-30,The Hacker News,SimpleHelp,Attackers Exploit SimpleHelp CVE-2026-48558 to Deploy TaskWeaver and Djinn Stealer,https://thehackernews.com/2026/06/attackers-exploit-simplehelp-cve-2026.html,simplehelp,New,
2026-06-30,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-30,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-30,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-30,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-06-30,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-30,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-30,Dark Reading,SimpleHelp,"'Djinn' Stealer Targets Cloud, AI Credentials",https://www.darkreading.com/cyberattacks-data-breaches/djinn-stealer-targets-cloud-ai-credentials,simplehelp,New,
2026-06-30,SecurityWeek,SimpleHelp,Critical SimpleHelp Vulnerability Exploited for Malware Delivery,https://www.securityweek.com/critical-simplehelp-vulnerability-exploited-for-malware-delivery/,simplehelp,New,
2026-06-30,SC Media,SimpleHelp,"Attack exploiting SimpleHelp vulnerability deploys novel loader, infostealer",https://www.scworld.com/news/attack-exploiting-simplehelp-vulnerability-deploys-novel-loader-infostealer,simplehelp,New,
2026-06-30,Help Net Security,SimpleHelp,SimpleHelp vulnerability exploited to deliver mighty Djinn Stealer (CVE-2026-48558),https://www.helpnetsecurity.com/2026/06/30/simplehelp-vulnerability-exploited-cve-2026-48558/,simplehelp; rmm; remote monitoring and management,New,
2026-07-01,The Hacker News,SimpleHelp,Attackers Exploit SimpleHelp CVE-2026-48558 to Deploy TaskWeaver and Djinn Stealer,https://thehackernews.com/2026/06/attackers-exploit-simplehelp-cve-2026.html,simplehelp,New,
2026-07-01,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-01,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-01,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-01,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-01,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-01,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-01,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
